repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
4,0.1,0.5,Platt calibration,33.871338,0.10849587249049392,0.10453795487938129,359,1081,2201,527
4,0.1,0.5,Isotonic calibration,36.694525,0.09506948138516198,0.09082024450006242,318,965,1942,463
4,0.1,0.1,Multilabel,37.286795,0.08827567297778302,0.08558208357146141,312,936,1837,447
4,0.1,0.1,Hoeffding/LTT,40.394661,0.08090838045327081,0.07904319588689847,277,817,1564,403
4,0.1,0.1,Hoeffding-Bentkus,37.286795,0.08827567297778302,0.08558208357146141,312,936,1837,447
4,0.1,0.1,IID-normal,37.286795,0.08827567297778302,0.08558208357146141,312,936,1837,447
4,0.1,0.1,Empirical Bernstein,39.121582,0.08442037551470732,0.0811031954051681,290,869,1678,421
4,0.1,0.1,Platt calibration,33.871338,0.10849587249049392,0.10453795487938129,359,1081,2201,527
4,0.1,0.1,Isotonic calibration,36.694525,0.09506948138516198,0.09082024450006242,318,965,1942,463
4,0.2,0.5,Multilabel,23.81492,0.1946080411201855,0.18684787042672002,595,1834,4011,905
4,0.2,0.5,Hoeffding/LTT,24.589896,0.18492025779742688,0.1761968664791975,565,1732,3715,866
4,0.2,0.5,Hoeffding-Bentkus,24.199306,0.18960519785162633,0.18124594131102129,585,1792,3845,890
4,0.2,0.5,IID-normal,23.81492,0.1946080411201855,0.18684787042672002,595,1834,4011,905
4,0.2,0.5,Empirical Bernstein,24.589896,0.18492025779742688,0.1761968664791975,565,1732,3715,866
4,0.2,0.5,Platt calibration,24.199306,0.18960519785162633,0.18124594131102129,585,1792,3845,890
4,0.2,0.5,Isotonic calibration,25.390091,0.17463645457816646,0.1675077417292368,542,1659,3524,826
4,0.2,0.1,Multilabel,24.589896,0.18492025779742688,0.1761968664791975,565,1732,3715,866
4,0.2,0.1,Hoeffding/LTT,25.390091,0.17463645457816646,0.1675077417292368,542,1659,3524,826
4,0.2,0.1,Hoeffding-Bentkus,24.589896,0.18492025779742688,0.1761968664791975,565,1732,3715,866
4,0.2,0.1,IID-normal,24.589896,0.18492025779742688,0.1761968664791975,565,1732,3715,866
4,0.2,0.1,Empirical Bernstein,25.390091,0.17463645457816646,0.1675077417292368,542,1659,3524,826
4,0.2,0.1,Platt calibration,24.199306,0.18960519785162633,0.18124594131102129,585,1792,3845,890
4,0.2,0.1,Isotonic calibration,25.390091,0.17463645457816646,0.1675077417292368,542,1659,3524,826
5,0.05,0.5,Multilabel,56.53969,0.050691530232283226,0.04745334331829021,159,456,803,257
5,0.05,0.5,Hoeffding/LTT,63.245541,0.037125913667080394,0.03734932240243317,147,353,581,222
5,0.05,0.5,Hoeffding-Bentkus,58.379583,0.04634927202159308,0.04453832712558054,155,429,747,245
5,0.05,0.5,IID-normal,56.53969,0.050691530232283226,0.04745334331829021,159,456,803,257
5,0.05,0.5,Empirical Bernstein,61.252292,0.040313651319029885,0.03993128773098424,152,403,665,231
5,0.05,0.5,Platt calibration,50.544853,0.0621736903284276,0.05994012310400778,173,507,979,292
5,0.05,0.5,Isotonic calibration,54.757783,0.05461463443465926,0.05137835103692463,162,464,844,268
5,0.05,0.1,Multilabel,59.321862,0.04564986110290206,0.04370487883386214,155,422,722,245
5,0.05,0.1,Hoeffding/LTT,66.35769,0.028409874500068953,0.027685920553902343,129,294,471,185
5,0.05,0.1,Hoeffding-Bentkus,61.252292,0.040313651319029885,0.03993128773098424,152,403,665,231
5,0.05,0.1,IID-normal,59.321862,0.04564986110290206,0.04370487883386214,155,422,722,245
5,0.05,0.1,Empirical Bernstein,63.245541,0.037125913667080394,0.03734932240243317,147,353,581,222
5,0.05,0.1,Platt calibration,50.544853,0.0621736903284276,0.05994012310400778,173,507,979,292
5,0.05,0.1,Isotonic calibration,54.757783,0.05461463443465926,0.05137835103692463,162,464,844,268
5,0.1,0.5,Multilabel,36.694525,0.09191556501237924,0.09016000017517468,269,812,1735,422
5,0.1,0.5,Hoeffding/LTT,37.784172,0.0866739234654005,0.08412599876939786,256,766,1625,400
5,0.1,0.5,Hoeffding-Bentkus,37.286795,0.08745411141977133,0.08490705888277966,262,783,1650,408
5,0.1,0.5,IID-normal,36.694525,0.09191556501237924,0.09016000017517468,269,812,1735,422
5,0.1,0.5,Empirical Bernstein,37.286795,0.08745411141977133,0.08490705888277966,262,783,1650,408
5,0.1,0.5,Platt calibration,33.871338,0.10571333346467811,0.10251008896684162,305,916,1970,485
5,0.1,0.5,Isotonic calibration,36.694525,0.09191556501237924,0.09016000017517468,269,812,1735,422
5,0.1,0.1,Multilabel,37.286795,0.08745411141977133,0.08490705888277966,262,783,1650,408
5,0.1,0.1,Hoeffding/LTT,40.394661,0.07872871393765063,0.07779359824124618,229,696,1430,366
5,0.1,0.1,Hoeffding-Bentkus,37.286795,0.08745411141977133,0.08490705888277966,262,783,1650,408
5,0.1,0.1,IID-normal,37.286795,0.08745411141977133,0.08490705888277966,262,783,1650,408
5,0.1,0.1,Empirical Bernstein,39.121582,0.08188771992040507,0.08044054242840282,244,739,1529,382
5,0.1,0.1,Platt calibration,33.871338,0.10571333346467811,0.10251008896684162,305,916,1970,485
5,0.1,0.1,Isotonic calibration,36.694525,0.09191556501237924,0.09016000017517468,269,812,1735,422
5,0.2,0.5,Multilabel,24.199306,0.18146054255505692,0.18101957399446705,520,1544,3497,823
5,0.2,0.5,Hoeffding/LTT,24.98679,0.17214178043718797,0.17374517585855054,499,1469,3310,784
5,0.2,0.5,Hoeffding-Bentkus,24.589896,0.17612861670577848,0.1761148192131573,511,1506,3395,803
5,0.2,0.5,IID-normal,24.199306,0.18146054255505692,0.18101957399446705,520,1544,3497,823
5,0.2,0.5,Empirical Bernstein,25.390091,0.167216023070388,0.16654822357951796,492,1447,3220,770
5,0.2,0.5,Platt calibration,24.589896,0.17612861670577848,0.1761148192131573,511,1506,3395,803
5,0.2,0.5,Isotonic calibration,25.390091,0.167216023070388,0.16654822357951796,492,1447,3220,770
5,0.2,0.1,Multilabel,24.98679,0.17214178043718797,0.17374517585855054,499,1469,3310,784
5,0.2,0.1,Hoeffding/LTT,25.390091,0.167216023070388,0.16654822357951796,492,1447,3220,770
5,0.2,0.1,Hoeffding-Bentkus,25.390091,0.167216023070388,0.16654822357951796,492,1447,3220,770
5,0.2,0.1,IID-normal,24.98679,0.17214178043718797,0.17374517585855054,499,1469,3310,784
5,0.2,0.1,Empirical Bernstein,25.390091,0.167216023070388,0.16654822357951796,492,1447,3220,770
5,0.2,0.1,Platt calibration,24.589896,0.17612861670577848,0.1761148192131573,511,1506,3395,803
5,0.2,0.1,Isotonic calibration,25.390091,0.167216023070388,0.16654822357951796,492,1447,3220,770
6,0.05,0.5,Multilabel,56.53969,0.04693835333057509,0.04696427750297249,172,461,793,258
6,0.05,0.5,Hoeffding/LTT,62.000847,0.04015997793407806,0.03879681269666095,163,399,651,239
6,0.05,0.5,Hoeffding-Bentkus,58.379583,0.04468644718955021,0.044141228018314514,164,436,744,247
6,0.05,0.5,IID-normal,56.53969,0.04693835333057509,0.04696427750297249,172,461,793,258
6,0.05,0.5,Empirical Bernstein,61.252292,0.04091849400082748,0.03951645218716539,163,414,672,240
6,0.05,0.5,Platt calibration,49.74199,0.06130829245227259,0.06096440231493342,193,524,994,305
6,0.05,0.5,Isotonic calibration,54.757783,0.051644108201824385,0.05091802481787307,178,473,833,274
6,0.05,0.1,Multilabel,60.27935,0.04319305711527474,0.042447234101255345,163,415,697,244
6,0.05,0.1,Hoeffding/LTT,66.35769,0.029347676182595504,0.02874583686419802,149,331,498,201
6,0.05,0.1,Hoeffding-Bentkus,61.252292,0.04091849400082748,0.03951645218716539,163,414,672,240
6,0.05,0.1,IID-normal,60.27935,0.04319305711527474,0.042447234101255345,163,415,697,244
6,0.05,0.1,Empirical Bernstein,61.252292,0.04091849400082748,0.03951645218716539,163,414,672,240
6,0.05,0.1,Platt calibration,49.74199,0.06130829245227259,0.06096440231493342,193,524,994,305
6,0.05,0.1,Isotonic calibration,54.757783,0.051644108201824385,0.05091802481787307,178,473,833,274
6,0.1,0.5,Multilabel,34.973566,0.10173210920004466,0.09560853494844392,305,908,1969,468
6,0.1,0.5,Hoeffding/LTT,36.694525,0.0955784423823315,0.08862623635006033,284,848,1814,438
6,0.1,0.5,Hoeffding-Bentkus,36.111663,0.09812094883464349,0.09167427581691619,291,877,1873,449
6,0.1,0.5,IID-normal,34.973566,0.10173210920004466,0.09560853494844392,305,908,1969,468
6,0.1,0.5,Empirical Bernstein,36.694525,0.0955784423823315,0.08862623635006033,284,848,1814,438
