dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval,exceed
DRIVE,1,0.1,0.1,GoCo-oracle,adapt_250_to_225_q0.75,0.0523188207481421,0.0927499470209569,0.2743176230876458,0.0946674290323131,98,226.0,2045.0,210,0.8894865525672372,0.0964546470332208,194.0,97,0.0
DRIVE,1,0.1,0.1,GoCo-exp0,adapt_250_to_225_q0.6,0.0980943834711946,0.094167961425269,0.2770544274536362,0.0956744634662446,91,206.0,1808.0,210,0.8860619469026548,0.0972616902396912,178.0,19,0.0
DRIVE,1,0.1,0.1,GoCo-exp1,adapt_250_to_225_q0.3,0.0858722995114807,0.0938378016694155,0.2768590542250009,0.095918431443308,90,202.0,1773.0,210,0.8860688099266779,0.0974172408764179,175.0,5,0.0
DRIVE,1,0.1,0.1,GoCo-dense-source,adapt_247.539_to_246.766_q0.75,0.09042212701446,0.093960547380011,0.2771150920305328,0.0961378288680109,89,200.0,1753.0,210,0.8859098687963491,0.0976110413156706,173.0,7,0.0
DRIVE,1,0.1,0.1,GoCo-dense-random1,adapt_247.539_to_246.766_q0.6,0.0994690567051512,0.0941951955858845,0.277457305744957,0.0962274668861763,89,200.0,1739.0,210,0.8849913743530765,0.0976955407810464,173.0,8,0.0
DRIVE,1,0.1,0.5,Boger,global_250,0.1012481155784877,0.0946289635432368,0.2794830371542104,0.0960700039996392,89,198.0,1720.0,210,0.8848837209302326,0.0975498668711128,172.0,0,0.0
DRIVE,1,0.1,0.5,GoDag,global_250,0.0307730420557244,0.0922648323366944,0.2743846688727631,0.0960700039996392,89,198.0,1720.0,210,0.8848837209302326,0.0975498668711128,172.0,0,0.0
DRIVE,1,0.1,0.5,GoDag-dense,global_226.694,0.2316435361566571,0.0969030693268277,0.2800216138210253,0.0994485945537172,96,226.0,2010.0,217,0.8875621890547264,0.1010192859552267,195.0,0,0.0
DRIVE,1,0.1,0.5,GoDag-cert60,global_250,0.0892806505872172,0.0939285545474022,0.2771255441993218,0.0960700039996392,89,198.0,1720.0,210,0.8848837209302326,0.0975498668711128,172.0,0,0.0
DRIVE,1,0.1,0.5,GoCo-source,adapt_250_to_225_q0.75,0.4438426729441169,0.0993462658450205,0.2842062332213803,0.098917444520667,97,227.0,2126.0,216,0.8932267168391346,0.100523953871006,194.0,84,0.0
DRIVE,1,0.1,0.5,GoCo-random1,adapt_250_to_225_q0.6,0.4948476976369719,0.0999401447587999,0.2845571555188101,0.1004962936320418,95,225.0,2000.0,219,0.8875,0.1022081377809813,193.0,76,1.0
DRIVE,1,0.1,0.5,GoCo-random2,adapt_250_to_225_q0.4,0.4889719887835159,0.0998716192394099,0.2851203164411771,0.0986817466327303,98,222.0,2020.0,216,0.8900990099009901,0.1004702628291254,189.0,82,0.0
DRIVE,1,0.1,0.5,GoCo-random3,adapt_250_to_225_q0.6,0.4920521293395867,0.0999075790773336,0.2848206794772965,0.1004475746452017,97,223.0,2019.0,219,0.8895492818226844,0.1020205493472931,192.0,90,1.0
DRIVE,1,0.1,0.5,GoCo-score,adapt_250_to_225_q0.75,0.4529003789863421,0.0994527888195268,0.2839262988793762,0.0994829986708866,96,227.0,2022.0,217,0.8877349159248269,0.1010410590102248,196.0,86,0.0
DRIVE,1,0.1,0.5,GoCo-oracle,adapt_250_to_225_q0.75,0.0523188207481421,0.0927499470209569,0.2743176230876458,0.0946674290323131,98,226.0,2045.0,210,0.8894865525672372,0.0964546470332208,194.0,97,0.0
DRIVE,1,0.1,0.5,GoCo-exp0,adapt_250_to_225_q0.6,0.0980943834711946,0.094167961425269,0.2770544274536362,0.0956744634662446,91,206.0,1808.0,210,0.8860619469026548,0.0972616902396912,178.0,19,0.0
DRIVE,1,0.1,0.5,GoCo-exp1,adapt_250_to_225_q0.75,0.4608970353747487,0.0995451827659531,0.2844531741112578,0.0988947086530275,98,227.0,2127.0,216,0.8932769158439117,0.1004885869411954,194.0,82,0.0
DRIVE,1,0.1,0.5,GoCo-dense-source,adapt_226.694_to_225.614_q0.4,0.4449932549869636,0.0993605251930436,0.2838606040785572,0.0994485945537172,96,226.0,2010.0,217,0.8875621890547264,0.1010192859552267,195.0,0,0.0
DRIVE,1,0.1,0.5,GoCo-dense-random1,adapt_226.694_to_225.614_q0.2,0.4630574308735748,0.0995709294468085,0.2840928171906984,0.0995186394658581,96,227.0,2016.0,217,0.8874007936507936,0.1011375584874292,195.0,2,0.0
DRIVE,1,0.2,0.1,Boger,global_100,0.026786097792239,0.1889389764082166,0.3800167121780514,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoDag,global_100,0.005452564661981,0.1856224873679613,0.3745415557136995,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoDag-dense,global_100.167,0.005452564661981,0.1856224873679613,0.3745415557136995,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoDag-cert60,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-source,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-random1,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-random2,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-random3,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-score,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-oracle,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-exp0,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-exp1,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-dense-source,global_100.167,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.1,GoCo-dense-random1,global_100.167,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,Boger,global_100,0.026786097792239,0.1889389764082166,0.3800167121780514,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoDag,global_100,0.005452564661981,0.1856224873679613,0.3745415557136995,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoDag-dense,global_100.167,0.005452564661981,0.1856224873679613,0.3745415557136995,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoDag-cert60,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-source,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-random1,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-random2,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-random3,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-score,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-oracle,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-exp0,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-exp1,global_100,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-dense-source,global_100.167,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,1,0.2,0.5,GoCo-dense-random1,global_100.167,0.0293517454042559,0.1883936111348377,0.3769748502417501,0.1828418167263506,167,623.0,8328.0,372,0.9251921229586936,0.1855502052079461,473.0,0,0.0
DRIVE,2,0.05,0.1,Boger,global_475,0.003589183873036,0.0421791557068443,0.1929206009597161,0.0405343538649202,45,97.0,330.0,106,0.706060606060606,0.0414199231948397,91.0,0,0.0
DRIVE,2,0.05,0.1,GoDag,global_475,0.0010274192238837,0.0411568721514932,0.1902716797692055,0.0405343538649202,45,97.0,330.0,106,0.706060606060606,0.0414199231948397,91.0,0,0.0
DRIVE,2,0.05,0.1,GoDag-dense,global_453.388,0.0748550348593208,0.0456475497322117,0.2003693039780061,0.0454857243467072,46,98.0,345.0,116,0.7159420289855073,0.0463712936766267,92.0,0,0.0
DRIVE,2,0.05,0.1,GoDag-cert60,global_475,3.709857544417828e-05,0.0382017889097135,0.1828215919762734,0.0405343538649202,45,97.0,330.0,106,0.706060606060606,0.0414199231948397,91.0,0,0.0
DRIVE,2,0.05,0.1,GoCo-source,adapt_475_to_450_q0.75,0.0007535282424205,0.040280936950872,0.188053330364722,0.0421850475850725,46,99.0,365.0,108,0.7287671232876712,0.0430681520969229,92.0,10,0.0
DRIVE,2,0.05,0.1,GoCo-random1,adapt_475_to_450_q0.75,0.0153628743553886,0.0431601925735764,0.1943743127051867,0.0468157735759446,45,98.0,369.0,117,0.7344173441734417,0.0476002945349766,92.0,21,0.0
DRIVE,2,0.05,0.1,GoCo-random2,adapt_475_to_450_q0.5,0.075922701118943,0.0453528765065284,0.1991111179630421,0.048412806080254,46,100.0,387.0,119,0.7416020671834626,0.0492731133253568,93.0,30,0.0
DRIVE,2,0.05,0.1,GoCo-random3,adapt_475_to_450_q0.75,0.0239456662169433,0.0436912706857967,0.1958003769184256,0.0440056496178756,47,100.0,373.0,113,0.7319034852546917,0.044752338836933,94.0,21,0.0
DRIVE,2,0.05,0.1,GoCo-score,adapt_475_to_450_q0.75,0.037285491408237,0.0442848640466874,0.196799038497254,0.0476825474427929,47,99.0,377.0,120,0.7374005305039788,0.0485605995360989,93.0,26,0.0
DRIVE,2,0.05,0.1,GoCo-oracle,adapt_475_to_450_q0.75,2.823405198806443e-05,0.0380514422881192,0.1821769114910546,0.0406003193213389,47,100.0,362.0,107,0.7237569060773481,0.0414783714146449,94.0,15,0.0
DRIVE,2,0.05,0.1,GoCo-exp0,adapt_475_to_450_q0.75,6.702169660511805e-05,0.0385650784449172,0.183850407286893,0.0421321813007248,45,97.0,339.0,109,0.7138643067846607,0.0430177506306443,91.0,5,0.0
DRIVE,2,0.05,0.1,GoCo-exp1,adapt_475_to_450_q0.75,0.0014724556507155,0.0408291243945572,0.1893754561642083,0.0432831537265043,46,99.0,375.0,110,0.736,0.0441662582383547,92.0,15,0.0
DRIVE,2,0.05,0.1,GoCo-dense-source,adapt_453.388_to_451.229_q0.75,0.0487773230124067,0.044650963482395,0.1982299722443538,0.0466349655184252,46,99.0,368.0,117,0.7309782608695652,0.0475180700302756,92.0,6,0.0
DRIVE,2,0.05,0.1,GoCo-dense-random1,adapt_453.388_to_451.229_q0.75,0.0680389723588103,0.0451716868211799,0.1988921460474268,0.0490262068234957,46,99.0,376.0,122,0.7367021276595744,0.0498107277825277,93.0,15,0.0
DRIVE,2,0.05,0.5,Boger,global_475,0.003589183873036,0.0421791557068443,0.1929206009597161,0.0405343538649202,45,97.0,330.0,106,0.706060606060606,0.0414199231948397,91.0,0,0.0
DRIVE,2,0.05,0.5,GoDag,global_475,0.0010274192238837,0.0411568721514932,0.1902716797692055,0.0405343538649202,45,97.0,330.0,106,0.706060606060606,0.0414199231948397,91.0,0,0.0
DRIVE,2,0.05,0.5,GoDag-dense,global_453.388,0.0748550348593208,0.0456475497322117,0.2003693039780061,0.0454857243467072,46,98.0,345.0,116,0.7159420289855073,0.0463712936766267,92.0,0,0.0
DRIVE,2,0.05,0.5,GoDag-cert60,global_450,0.2492929336761943,0.0477489861434903,0.2042406104013372,0.0501152871221066,47,101.0,403.0,123,0.749379652605459,0.0509680771305959,94.0,0,1.0
DRIVE,2,0.05,0.5,GoCo-source,adapt_450_to_425_q0.75,0.4403041438459211,0.0494925078844518,0.2074604900073781,0.0501046621514884,49,106.0,444.0,123,0.7612612612612613,0.0509574521599777,99.0,15,1.0
DRIVE,2,0.05,0.5,GoCo-random1,adapt_450_to_425_q0.5,0.4115738988783227,0.0492454207504775,0.2073010673202552,0.0516427792114667,50,109.0,432.0,127,0.7476851851851852,0.052495569219956,102.0,20,1.0
DRIVE,2,0.05,0.5,GoCo-random2,adapt_450_to_425_q0.75,0.478935335060014,0.0498207649398861,0.208327787067845,0.0519980561432851,48,105.0,433.0,127,0.7575057736720554,0.0528508461517743,98.0,17,1.0
DRIVE,2,0.05,0.5,GoCo-random3,adapt_450_to_425_q0.5,0.4892258492636804,0.0499082636572321,0.2085385321252898,0.0517333242558041,48,104.0,420.0,126,0.7523809523809524,0.0525861142642934,97.0,13,1.0
DRIVE,2,0.05,0.5,GoCo-score,adapt_450_to_425_q0.75,0.3967492420830681,0.0491168998280634,0.2071381808803594,0.0507232389968649,49,105.0,423.0,125,0.75177304964539,0.0515760290053542,98.0,12,1.0
DRIVE,2,0.05,0.5,GoCo-oracle,adapt_450_to_425_q0.75,0.2203826441007564,0.0474475126565293,0.2032990519605334,0.0497688519385512,49,109.0,418.0,123,0.7392344497607656,0.0506216419470405,102.0,12,0.0
DRIVE,2,0.05,0.5,GoCo-exp0,adapt_450_to_425_q0.75,0.3154207755979763,0.0483917121110923,0.2054955804888801,0.0501771792492752,47,104.0,413.0,123,0.7481840193704601,0.0510299692577645,97.0,5,1.0
DRIVE,2,0.05,0.5,GoCo-exp1,adapt_450_to_425_q0.75,0.4082354154901025,0.0492177826221488,0.2069418170979489,0.0500680321170417,49,104.0,444.0,123,0.7657657657657657,0.050920822125531,97.0,12,1.0
DRIVE,2,0.05,0.5,GoCo-dense-source,adapt_441.762_to_438.694_q0.75,0.3236146840886939,0.0484668668487976,0.205707771104214,0.0501842377751828,48,103.0,432.0,124,0.7615740740740741,0.0510370277836721,96.0,5,1.0
DRIVE,2,0.05,0.5,GoCo-dense-random1,adapt_441.762_to_438.694_q0.6,0.4518782808268735,0.0495902483398465,0.2080669290146729,0.0501131594022958,50,106.0,424.0,124,0.75,0.0509659494107851,99.0,11,1.0
DRIVE,2,0.1,0.1,Boger,global_250,0.0850248331402899,0.0942091096519556,0.2799012508523438,0.0967482591655589,103,277.0,1756.0,221,0.842255125284738,0.0985294517060489,241.0,0,0.0
DRIVE,2,0.1,0.1,GoDag,global_250,0.0264566264610546,0.0919741295200144,0.2749779163679754,0.0967482591655589,103,277.0,1756.0,221,0.842255125284738,0.0985294517060489,241.0,0,0.0
DRIVE,2,0.1,0.1,GoDag-dense,global_237.132,0.0858885134728849,0.094270455879263,0.2780564179177835,0.0985480584184434,107,299.0,1990.0,223,0.849748743718593,0.100717366832637,253.0,0,0.0
DRIVE,2,0.1,0.1,GoDag-cert60,global_250,0.0444242995570497,0.0923642962380492,0.2755415263091847,0.0967482591655589,103,277.0,1756.0,221,0.842255125284738,0.0985294517060489,241.0,0,0.0
DRIVE,2,0.1,0.1,GoCo-source,adapt_250_to_225_q0.75,0.0967087750996281,0.0941192833039741,0.2776379142019224,0.0992819519273798,111,316.0,2123.0,225,0.8511540273198305,0.1014544564469739,265.0,75,0.0
DRIVE,2,0.1,0.1,GoCo-random1,adapt_250_to_225_q0.4,0.0793090340453798,0.0936349972884914,0.2772246942992047,0.0981143557029314,106,295.0,1847.0,224,0.8402815376285869,0.100218720240049,252.0,38,0.0
DRIVE,2,0.1,0.1,GoCo-random2,adapt_250_to_225_q0.1,0.0871486675231337,0.0938578103913552,0.2776044607319864,0.0983451781838895,105,286.0,1807.0,223,0.841726618705036,0.1003182020680657,246.0,21,0.0
DRIVE,2,0.1,0.1,GoCo-random3,adapt_250_to_225_q0.3,0.0951813100510948,0.0940756426012484,0.2777819703161366,0.0967492716381973,106,288.0,1832.0,221,0.8427947598253275,0.0987182408175987,247.0,32,0.0
DRIVE,2,0.1,0.1,GoCo-score,adapt_250_to_225_q0.5,0.094647976718592,0.0940639564624199,0.2776603983190746,0.0981795725676994,106,291.0,1943.0,223,0.8502316006176016,0.1002151251313541,248.0,61,0.0
DRIVE,2,0.1,0.1,GoCo-oracle,adapt_250_to_225_q0.75,0.0364414650304761,0.0919868047499846,0.2743214317292023,0.0955774621874963,114,327.0,2156.0,221,0.8483302411873841,0.0978886327313491,275.0,140,0.0
DRIVE,2,0.1,0.1,GoCo-exp0,adapt_250_to_225_q0.75,0.0689820345707834,0.0933173446424443,0.2766030379222489,0.0974959137268977,103,288.0,1842.0,221,0.8436482084690554,0.0994436308306787,246.0,33,0.0
DRIVE,2,0.1,0.1,GoCo-exp1,adapt_250_to_225_q0.5,0.0821584699598009,0.0937200116542037,0.2772659864661472,0.0988568954110461,111,315.0,2113.0,225,0.8509228584950308,0.1009763495359243,265.0,68,0.0
DRIVE,2,0.1,0.1,GoCo-dense-source,global_237.132,0.0971394086607908,0.0941278800407834,0.2777682534526633,0.0985480584184434,107,299.0,1990.0,223,0.849748743718593,0.100717366832637,253.0,0,0.0
DRIVE,2,0.1,0.1,GoCo-dense-random1,global_237.132,0.0971394086607908,0.0941278800407834,0.2777682534526633,0.0985480584184434,107,299.0,1990.0,223,0.849748743718593,0.100717366832637,253.0,0,0.0
DRIVE,2,0.1,0.5,Boger,global_250,0.0850248331402899,0.0942091096519556,0.2799012508523438,0.0967482591655589,103,277.0,1756.0,221,0.842255125284738,0.0985294517060489,241.0,0,0.0
DRIVE,2,0.1,0.5,GoDag,global_250,0.0264566264610546,0.0919741295200144,0.2749779163679754,0.0967482591655589,103,277.0,1756.0,221,0.842255125284738,0.0985294517060489,241.0,0,0.0
DRIVE,2,0.1,0.5,GoDag-dense,global_226.694,0.1847719536372951,0.0962086396021645,0.28020214208842,0.1010688077786873,109,317.0,2048.0,229,0.84521484375,0.1033438618682739,269.0,0,1.0
DRIVE,2,0.1,0.5,GoDag-cert60,global_225,0.4757187668923698,0.0997171586720317,0.2851572838756494,0.1035585615694997,114,332.0,2236.0,233,0.851520572450805,0.1058530821091932,278.0,0,1.0
DRIVE,2,0.1,0.5,GoCo-source,adapt_225_to_200_q0.35,0.4976472344718088,0.0999725773970075,0.2855014059218697,0.1034211262546736,115,342.0,2332.0,233,0.8533447684391081,0.1057345239173828,286.0,13,1.0
DRIVE,2,0.1,0.5,GoCo-random1,adapt_225_to_200_q0.075,0.4926750515780381,0.0999146446388027,0.2854187964054281,0.1038264928588184,114,333.0,2257.0,233,0.8524590163934426,0.106007563593533,279.0,9,1.0
DRIVE,2,0.1,0.5,GoCo-random2,adapt_225_to_200_q0.075,0.4767259343663909,0.0997289133482965,0.2851478116932143,0.1044849517174677,115,340.0,2298.0,235,0.8520452567449956,0.1068108069643734,285.0,22,1.0
DRIVE,2,0.1,0.5,GoCo-random3,adapt_225_to_200_q0.075,0.4972806470743747,0.0999683059890327,0.2854887547948871,0.1035537448501713,114,333.0,2244.0,233,0.8516042780748663,0.1058464634007421,279.0,4,1.0
DRIVE,2,0.1,0.5,GoCo-score,adapt_225_to_200_q0.05,0.4795138502344733,0.099761367334295,0.285206413709229,0.1036469788940262,114,332.0,2240.0,233,0.8517857142857143,0.1059414994337198,278.0,4,1.0
DRIVE,2,0.1,0.5,GoCo-oracle,adapt_225_to_200_q0.75,0.4129051930841186,0.0989845891530064,0.2832929630813325,0.1022465168085907,119,382.0,2594.0,233,0.8527370855821126,0.1047791481334271,321.0,112,1.0
DRIVE,2,0.1,0.5,GoCo-exp0,adapt_225_to_200_q0.6,0.4984201530753623,0.0999815852082376,0.2855166299387823,0.1035012476719342,114,338.0,2280.0,233,0.8517543859649123,0.1057839558990944,284.0,14,1.0
DRIVE,2,0.1,0.5,GoCo-exp1,adapt_225_to_200_q0.275,0.4982386291971309,0.0999794688797123,0.2855230566989386,0.1034844096918004,115,339.0,2319.0,233,0.8538163001293662,0.1058019681697815,283.0,10,1.0
DRIVE,2,0.1,0.5,GoCo-dense-source,adapt_220.367_to_219.347_q0.275,0.4918931103015816,0.0999055550569564,0.2853483022064221,0.1036285449007145,116,341.0,2276.0,234,0.8501757469244289,0.1059859821113414,284.0,4,1.0
DRIVE,2,0.1,0.5,GoCo-dense-random1,adapt_220.367_to_219.347_q0.35,0.4952980913622081,0.0999452016951234,0.2854720699913344,0.1037818027190883,116,342.0,2318.0,234,0.8524590163934426,0.1061159096282736,285.0,13,1.0
DRIVE,2,0.2,0.1,Boger,global_100,0.0036229764371569,0.1847299321225525,0.3771133342124662,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoDag,global_100,0.0005126262608823,0.1815938867320251,0.3717510259815291,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoDag-dense,global_100.167,0.0005126262608823,0.1815938867320251,0.3717510259815291,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoDag-cert60,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-source,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-random1,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-random2,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-random3,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-score,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-oracle,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-exp0,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-exp1,global_100,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
DRIVE,2,0.2,0.1,GoCo-dense-source,global_100.167,0.001603992605831,0.1821236916182844,0.3724412451885139,0.1922411724806464,178,756.0,8171.0,394,0.9074776649124954,0.1953705642362488,571.0,0,0.0
