dataset,repeat,rule,label,fdp,correct,total,units,supp_units,fmax,prec,rec
DRIVE,52,Fmax,score>=205.996,0.10062793642282486,304.0,2505.0,221,111,0.210022144290308,0.14313248551791982,0.3942796038558048
DRIVE,52,Fmax-full,score>=100.273,0.174525186419487,679.0,8075.0,359,162,0.004634886204209974,0.07857897854590601,0.002387865792918125
DRIVE,52,Floor,score>=100.167,0.174525186419487,679.0,8076.0,359,162,,,
DRIVE,52,Top-1,top1,0.16286472148541115,52.0,359.0,359,52,,,
DRIVE,52,Top-3,top3,0.16657824933687002,133.0,996.0,359,90,,,
DRIVE,53,Fmax,score>=205.996,0.10395362973213196,294.0,2647.0,226,115,0.21513932430401728,0.14682134465214045,0.40236548945083644
DRIVE,53,Fmax-full,score>=100.273,0.1819199025630951,670.0,8590.0,368,171,0.004549033868295631,0.08489463686676367,0.002337133973289668
DRIVE,53,Floor,score>=100.167,0.1819199025630951,670.0,8590.0,368,171,,,
DRIVE,53,Top-1,top1,0.1702917771883289,47.0,368.0,368,47,,,
DRIVE,53,Top-3,top3,0.1728558797524315,126.0,1032.0,368,85,,,
DRIVE,54,Fmax,score>=204.22,0.10298441350460052,360.0,2724.0,226,115,0.20988989123249846,0.14122351040184275,0.4085248053898375
DRIVE,54,Fmax-full,score>=100.273,0.17812208831310272,742.0,8139.0,367,178,0.004196813226503094,0.07791834996399266,0.0021564824983015822
DRIVE,54,Floor,score>=100.167,0.17812208831310272,742.0,8140.0,367,178,,,
DRIVE,54,Top-1,top1,0.16551724137931034,55.0,367.0,367,55,,,
DRIVE,54,Top-3,top3,0.167816091954023,152.0,1017.0,367,93,,,
DRIVE,55,Fmax,score>=257.495,0.08953340351581573,270.0,1731.0,201,90,0.21330466469031684,0.16858116948873844,0.2903263769310466
DRIVE,55,Fmax-full,score>=100.273,0.17516373097896576,782.0,8142.0,364,175,0.004291207947206825,0.07478891555344341,0.002208976861091933
DRIVE,55,Floor,score>=100.167,0.17516373097896576,782.0,8144.0,364,175,,,
DRIVE,55,Top-1,top1,0.16710875331564987,49.0,364.0,364,49,,,
DRIVE,55,Top-3,top3,0.16569407603890365,151.0,1002.0,364,95,,,
DRIVE,56,Fmax,score>=206.09,0.10314733535051346,289.0,2555.0,226,103,0.21284746676776667,0.14405424266942815,0.4074032110045757
DRIVE,56,Fmax-full,score>=100.273,0.179445281624794,659.0,8347.0,369,169,0.004548477908242036,0.07864638752526158,0.0023419621086637186
DRIVE,56,Floor,score>=100.167,0.17944598197937012,659.0,8348.0,369,169,,,
DRIVE,56,Top-1,top1,0.1687002652519894,51.0,369.0,369,51,,,
DRIVE,56,Top-3,top3,0.17046861184792222,141.0,1028.0,369,87,,,
DRIVE,57,Fmax,score>=256.276,0.10021337121725082,250.0,1809.0,227,101,0.20898111099560407,0.16608276698180754,0.2817577119316077
DRIVE,57,Fmax-full,score>=100.273,0.1927233189344406,738.0,9518.0,395,176,0.004313621351483069,0.0798849702018905,0.002216658127673388
DRIVE,57,Floor,score>=100.167,0.1927233189344406,738.0,9519.0,395,176,,,
DRIVE,57,Top-1,top1,0.18143236074270558,53.0,395.0,395,53,,,
DRIVE,57,Top-3,top3,0.18267020335985856,148.0,1100.0,395,96,,,
DRIVE,58,Fmax,score>=257.495,0.0876937210559845,226.0,1671.0,200,89,0.20922321826820117,0.1631788034908107,0.29146687658933623
DRIVE,58,Fmax-full,score>=100.273,0.17757104337215424,692.0,8409.0,364,170,0.004531856922104906,0.07984215751257134,0.0023321140936023122
DRIVE,58,Floor,score>=100.167,0.17757104337215424,692.0,8410.0,364,170,,,
DRIVE,58,Top-1,top1,0.1660477453580902,51.0,364.0,364,51,,,
DRIVE,58,Top-3,top3,0.1685234305923961,137.0,1004.0,364,85,,,
DRIVE,59,Fmax,score>=205.996,0.1147150993347168,354.0,2870.0,249,125,0.21648846887109502,0.14810727313884253,0.4021710064447589
DRIVE,59,Fmax-full,score>=100.273,0.19064897298812866,769.0,8820.0,391,189,0.004230223664256399,0.07962126354125557,0.0021728323867391164
DRIVE,59,Floor,score>=100.167,0.19064897298812866,769.0,8822.0,391,189,,,
DRIVE,59,Top-1,top1,0.17771883289124668,56.0,391.0,391,56,,,
DRIVE,59,Top-3,top3,0.17984084880636605,154.0,1088.0,391,99,,,
DRIVE,60,Fmax,score>=154.078,0.1281309872865677,406.0,3874.0,278,139,0.1972894726624387,0.11816805774018965,0.5970632073494155
DRIVE,60,Fmax-full,score>=100.273,0.17957593500614166,643.0,7781.0,368,163,0.00448113541506389,0.07995240213620317,0.00230516718184551
DRIVE,60,Floor,score>=100.167,0.17957663536071777,643.0,7782.0,368,163,,,
DRIVE,60,Top-1,top1,0.16710875331564987,53.0,368.0,368,53,,,
DRIVE,60,Top-3,top3,0.17099911582670205,137.0,1022.0,368,89,,,
DRIVE,61,Fmax,score>=191.044,0.10374175012111664,293.0,2635.0,224,106,0.21157060902649988,0.13814624566682346,0.45158892616488033
DRIVE,61,Fmax-full,score>=100.273,0.17835339903831482,563.0,7544.0,363,152,0.004771455082113623,0.08250609706585876,0.002456766852706455
DRIVE,61,Floor,score>=100.167,0.17835339903831482,563.0,7546.0,363,152,,,
DRIVE,61,Top-1,top1,0.1660477453580902,50.0,363.0,363,50,,,
DRIVE,61,Top-3,top3,0.16976127320954906,127.0,998.0,363,82,,,
DRIVE,62,Fmax,score>=205.996,0.1038210466504097,256.0,2430.0,223,94,0.22330060040660327,0.15109049855230475,0.4277184250433092
DRIVE,62,Fmax-full,score>=100.273,0.17742566764354706,625.0,8112.0,363,166,0.004644452445275902,0.08056086454296006,0.0023911529670813877
DRIVE,62,Floor,score>=100.167,0.17742566764354706,625.0,8112.0,363,166,,,
DRIVE,62,Top-1,top1,0.1702917771883289,42.0,363.0,363,42,,,
DRIVE,62,Top-3,top3,0.17108753315649866,119.0,994.0,363,77,,,
DRIVE,63,Fmax,score>=256.276,0.09281820058822632,264.0,1840.0,209,100,0.2107750790109203,0.16831787045663982,0.2818768939255281
DRIVE,63,Fmax-full,score>=100.273,0.17832624912261963,747.0,8526.0,368,179,0.004328644476305932,0.07731747893945749,0.0022266521648808763
DRIVE,63,Floor,score>=100.167,0.17832624912261963,747.0,8528.0,368,179,,,
DRIVE,63,Top-1,top1,0.16763925729442972,52.0,368.0,368,52,,,
DRIVE,63,Top-3,top3,0.1702033598585323,141.0,1031.0,368,84,,,
DRIVE,64,Fmax,score>=220.428,0.09950169920921326,334.0,2469.0,221,112,0.20621073705759238,0.14334308442615326,0.367303193439557
DRIVE,64,Fmax-full,score>=100.273,0.1862364113330841,788.0,8482.0,383,178,0.004258778793851532,0.07853523401948237,0.002188734323038935
DRIVE,64,Floor,score>=100.167,0.1862364113330841,788.0,8483.0,383,178,,,
DRIVE,64,Top-1,top1,0.17506631299734748,53.0,383.0,383,53,,,
DRIVE,64,Top-3,top3,0.17674624226348365,147.0,1058.0,383,91,,,
DRIVE,65,Fmax,score>=269.966,0.09248106926679611,246.0,1697.0,210,97,0.20178565666165987,0.17122955322265626,0.24561612649760658
DRIVE,65,Fmax-full,score>=100.273,0.17970025539398193,718.0,8534.0,371,175,0.004375655340274379,0.07711762878897482,0.0022517086606475803
DRIVE,65,Floor,score>=100.167,0.17970025539398193,718.0,8535.0,371,175,,,
DRIVE,65,Top-1,top1,0.16923076923076924,52.0,371.0,371,52,,,
DRIVE,65,Top-3,top3,0.1695844385499558,152.0,1038.0,371,92,,,
DRIVE,66,Fmax,score>=265.429,0.09114274382591248,210.0,1484.0,207,92,0.2094664878611383,0.17543792724609375,0.2598722229889993
DRIVE,66,Fmax-full,score>=100.273,0.18073724210262299,634.0,8162.0,369,174,0.004592502526648655,0.08137351588199013,0.0023629299716704678
DRIVE,66,Floor,score>=100.167,0.18073724210262299,634.0,8163.0,369,174,,,
DRIVE,66,Top-1,top1,0.16392572944297082,60.0,369.0,369,60,,,
DRIVE,66,Top-3,top3,0.16976127320954906,143.0,1029.0,369,91,,,
DRIVE,67,Fmax,score>=205.996,0.10824853926897049,321.0,2651.0,234,106,0.21802187914914006,0.14921846209831957,0.40456222453402907
DRIVE,67,Fmax-full,score>=100.273,0.19522343575954437,697.0,8400.0,400,168,0.004502356857666708,0.08001505415843424,0.0023163475612987456
DRIVE,67,Floor,score>=100.167,0.19522343575954437,697.0,8400.0,400,168,,,
DRIVE,67,Top-1,top1,0.18143236074270558,58.0,400.0,400,58,,,
DRIVE,67,Top-3,top3,0.18638373121131743,144.0,1106.0,400,86,,,
DRIVE,68,Fmax,score>=205.996,0.10460460931062698,243.0,2549.0,222,91,0.22568088045046958,0.15538185373003632,0.41214795968007506
DRIVE,68,Fmax-full,score>=100.273,0.18171891570091248,589.0,7941.0,369,152,0.004770974554034389,0.0834456440582788,0.0024556888381141793
DRIVE,68,Floor,score>=100.167,0.18171891570091248,589.0,7942.0,369,152,,,
DRIVE,68,Top-1,top1,0.1740053050397878,41.0,369.0,369,41,,,
DRIVE,68,Top-3,top3,0.1748894783377542,116.0,1014.0,369,72,,,
DRIVE,69,Fmax,score>=257.495,0.09357267618179321,245.0,1782.0,210,94,0.21147191496921036,0.16885581874448385,0.28286075595580706
DRIVE,69,Fmax-full,score>=100.273,0.18424740433692932,682.0,8270.0,378,172,0.0043874280745983835,0.07950584273532504,0.002255960173299925
DRIVE,69,Floor,score>=100.167,0.18424740433692932,682.0,8271.0,378,172,,,
DRIVE,69,Top-1,top1,0.1729442970822281,52.0,378.0,378,52,,,
DRIVE,69,Top-3,top3,0.17524314765694077,141.0,1050.0,378,91,,,
DRIVE,70,Fmax,score>=205.996,0.09823359549045563,279.0,2302.0,217,101,0.2084625786320856,0.14114741128367086,0.39852443532990256
DRIVE,70,Fmax-full,score>=100.273,0.18544045090675354,611.0,7803.0,376,161,0.004726648483234017,0.0841219193779319,0.002431638789606762
DRIVE,70,Floor,score>=100.167,0.18544045090675354,611.0,7805.0,376,161,,,
DRIVE,70,Top-1,top1,0.1724137931034483,51.0,376.0,376,51,,,
DRIVE,70,Top-3,top3,0.1768346595932803,126.0,1026.0,376,84,,,
DRIVE,71,Fmax,score>=150.205,0.14207163453102112,510.0,4985.0,298,158,0.21403934422601814,0.12940539842770424,0.6186497196785193
DRIVE,71,Fmax-full,score>=100.273,0.19900354743003845,747.0,9036.0,403,182,0.0045362356308282815,0.08509716526870817,0.0023302259596312985
DRIVE,71,Floor,score>=100.167,0.19900423288345337,747.0,9039.0,403,182,,,
DRIVE,71,Top-1,top1,0.18673740053050397,51.0,403.0,403,51,,,
DRIVE,71,Top-3,top3,0.1885057471264368,141.0,1104.0,403,91,,,
DRIVE,72,Fmax,score>=252.332,0.09644667059183121,196.0,1724.0,209,84,0.22593324539439683,0.18146390105379787,0.2992726796645212
DRIVE,72,Fmax-full,score>=100.273,0.18518850207328796,625.0,8501.0,376,165,0.004693623479405001,0.08358586399603643,0.0024146058016547194
DRIVE,72,Floor,score>=100.167,0.18518920242786407,625.0,8504.0,376,165,,,
DRIVE,72,Top-1,top1,0.17877984084880635,39.0,376.0,376,39,,,
DRIVE,72,Top-3,top3,0.17833775419982317,117.0,1046.0,376,79,,,
DRIVE,73,Fmax,score>=252.332,0.10120543837547302,273.0,1811.0,225,94,0.2181448572399596,0.17262812089613724,0.29625935490452915
DRIVE,73,Fmax-full,score>=100.273,0.1954394429922104,765.0,8733.0,399,183,0.004308970275856571,0.08155290552804534,0.002212947336379423
DRIVE,73,Floor,score>=100.167,0.1954394429922104,765.0,8734.0,399,183,,,
DRIVE,73,Top-1,top1,0.18249336870026525,55.0,399.0,399,55,,,
DRIVE,73,Top-3,top3,0.18417329796640142,153.0,1108.0,399,89,,,
DRIVE,74,Fmax,score>=256.276,0.09598670899868011,251.0,1680.0,220,99,0.20801601655206742,0.16153182331313434,0.2920634385108072
DRIVE,74,Fmax-full,score>=100.273,0.1875266432762146,730.0,8704.0,386,184,0.004402825722723912,0.07815591820843143,0.0022652170894854277
DRIVE,74,Floor,score>=100.167,0.1875273585319519,730.0,8705.0,386,184,,,
DRIVE,74,Top-1,top1,0.1729442970822281,60.0,386.0,386,60,,,
DRIVE,74,Top-3,top3,0.17541998231653405,164.0,1085.0,386,103,,,
DRIVE,75,Fmax,score>=265.875,0.08351169526576996,241.0,1502.0,197,93,0.20109084146388298,0.16377926071071824,0.26041838801585393
DRIVE,75,Fmax-full,score>=100.273,0.17035198211669922,722.0,8189.0,349,169,0.004511908492953489,0.08005510311398292,0.0023213705092030076
DRIVE,75,Floor,score>=100.167,0.17035198211669922,722.0,8191.0,349,169,,,
DRIVE,75,Top-1,top1,0.15862068965517243,50.0,349.0,349,50,,,
DRIVE,75,Top-3,top3,0.1610079575596817,134.0,967.0,349,87,,,
DRIVE,76,Fmax,score>=256.276,0.09448250383138657,254.0,1759.0,208,85,0.2213912634695046,0.1765863259633382,0.29666305898094847
DRIVE,76,Fmax-full,score>=100.273,0.17696557939052582,746.0,8798.0,362,173,0.004509288172349709,0.08061877780490452,0.002319513302665769
DRIVE,76,Floor,score>=100.167,0.17696557939052582,746.0,8800.0,362,173,,,
DRIVE,76,Top-1,top1,0.16816976127320954,45.0,362.0,362,45,,,
DRIVE,76,Top-3,top3,0.16905393457117596,130.0,1011.0,362,81,,,
DRIVE,77,Fmax,score>=256.276,0.09095729142427444,250.0,1528.0,208,103,0.20748741440737556,0.1627426306406657,0.28616664235878736
DRIVE,77,Fmax-full,score>=100.273,0.1824965924024582,733.0,8226.0,375,176,0.0042756531913320135,0.0788983556839901,0.0021973663435991943
DRIVE,77,Floor,score>=100.167,0.1824965924024582,733.0,8227.0,375,176,,,
DRIVE,77,Top-1,top1,0.1702917771883289,54.0,375.0,375,54,,,
DRIVE,77,Top-3,top3,0.17064544650751548,158.0,1027.0,375,102,,,
DRIVE,78,Fmax,score>=256.276,0.09472518414258957,260.0,1763.0,213,102,0.21283273006833353,0.16888191624691612,0.2877073730733896
DRIVE,78,Fmax-full,score>=100.273,0.17981186509132385,763.0,8549.0,372,180,0.0043770255994874715,0.07631710781140275,0.002253124684993805
DRIVE,78,Floor,score>=100.167,0.17981186509132385,763.0,8550.0,372,180,,,
DRIVE,78,Top-1,top1,0.16710875331564987,57.0,372.0,372,57,,,
DRIVE,78,Top-3,top3,0.16799292661361628,162.0,1028.0,372,99,,,
DRIVE,79,Fmax,score>=256.276,0.0932936817407608,231.0,1560.0,212,90,0.2106791946433879,0.16495906605440028,0.291460523921117
DRIVE,79,Fmax-full,score>=100.273,0.19271668791770935,673.0,7923.0,393,180,0.004550938256983019,0.08198826551711738,0.002340424317486193
DRIVE,79,Floor,score>=100.167,0.19271668791770935,673.0,7924.0,393,180,,,
DRIVE,79,Top-1,top1,0.18037135278514588,53.0,393.0,393,53,,,
DRIVE,79,Top-3,top3,0.18249336870026525,147.0,1078.0,393,94,,,
DRIVE,80,Fmax,score>=246.766,0.09489618986845016,282.0,1916.0,215,99,0.20733243656814923,0.15622349294548896,0.3081419047148101
DRIVE,80,Fmax-full,score>=100.273,0.18112660944461823,801.0,8698.0,377,182,0.004230887364228691,0.07389880681442001,0.0021777854529220087
DRIVE,80,Floor,score>=100.167,0.18112727999687195,801.0,8700.0,377,182,,,
DRIVE,80,Top-1,top1,0.16923076923076924,58.0,377.0,377,58,,,
DRIVE,80,Top-3,top3,0.170026525198939,165.0,1048.0,377,100,,,
DRIVE,81,Fmax,score>=204.22,0.09624842554330826,289.0,2514.0,211,107,0.2102316711539413,0.14155690363906392,0.4083270057385411
DRIVE,81,Fmax-full,score>=100.273,0.1777564287185669,628.0,8066.0,363,162,0.0047181464596169126,0.08125440111680078,0.0024296125970010283
DRIVE,81,Floor,score>=100.167,0.1777571141719818,628.0,8067.0,363,162,,,
DRIVE,81,Top-1,top1,0.16551724137931034,51.0,363.0,363,51,,,
DRIVE,81,Top-3,top3,0.16896551724137931,131.0,992.0,363,84,,,
DRIVE,82,Fmax,score>=257.495,0.10866976529359818,252.0,1890.0,239,96,0.22618851569143564,0.17855483227158442,0.3084837922311607
DRIVE,82,Fmax-full,score>=100.273,0.20186875760555267,835.0,9412.0,417,199,0.004098819044319827,0.07633066572381195,0.002105952445695263
DRIVE,82,Floor,score>=100.167,0.20186945796012878,835.0,9414.0,417,199,,,
DRIVE,82,Top-1,top1,0.1920424403183024,55.0,417.0,417,55,,,
DRIVE,82,Top-3,top3,0.19328028293545538,158.0,1151.0,417,97,,,
DRIVE,83,Fmax,score>=205.996,0.10536246746778488,264.0,2477.0,225,105,0.22158080455154588,0.1533312257897655,0.3993253252631067
DRIVE,83,Fmax-full,score>=100.273,0.17279769480228424,584.0,8130.0,350,165,0.004715368387431062,0.08410140924286424,0.0024256854348377564
DRIVE,83,Floor,score>=100.167,0.17279769480228424,584.0,8131.0,350,165,,,
DRIVE,83,Top-1,top1,0.16392572944297082,41.0,350.0,350,41,,,
DRIVE,83,Top-3,top3,0.16463306808134395,117.0,972.0,350,78,,,
DRIVE,84,Fmax,score>=318.407,0.06983847916126251,155.0,903.0,164,67,0.21309478819543626,0.20790499732607887,0.21855031077519116
DRIVE,84,Fmax-full,score>=100.273,0.17573530972003937,674.0,7658.0,360,167,0.004624741504422954,0.080086295726294,0.0023811220528236667
DRIVE,84,Floor,score>=100.167,0.17573599517345428,674.0,7659.0,360,167,,,
DRIVE,84,Top-1,top1,0.16392572944297082,51.0,360.0,360,51,,,
DRIVE,84,Top-3,top3,0.16816976127320954,127.0,991.0,360,81,,,
DRIVE,85,Fmax,score>=252.977,0.09257348626852036,235.0,1787.0,206,96,0.21669567143839422,0.17137718985600728,0.2945984115945766
DRIVE,85,Fmax-full,score>=100.273,0.18499311804771423,713.0,8301.0,377,176,0.004480543679517537,0.08213430286127295,0.002303090273775005
DRIVE,85,Floor,score>=100.167,0.18499311804771423,713.0,8303.0,377,176,,,
DRIVE,85,Top-1,top1,0.17718832891246683,43.0,377.0,377,43,,,
DRIVE,85,Top-3,top3,0.17577365163572062,137.0,1030.0,377,84,,,
DRIVE,86,Fmax,score>=206.09,0.09466873854398727,259.0,1969.0,208,101,0.20966690366967083,0.14301986145458634,0.3926335548830792
DRIVE,86,Fmax-full,score>=100.273,0.17703093588352203,554.0,7068.0,360,159,0.0047192505109339795,0.08279392724555242,0.0024288473560942067
DRIVE,86,Floor,score>=100.167,0.17703163623809814,554.0,7070.0,360,159,,,
DRIVE,86,Top-1,top1,0.16710875331564987,45.0,360.0,360,45,,,
DRIVE,86,Top-3,top3,0.16940760389036252,122.0,988.0,360,81,,,
DRIVE,87,Fmax,score>=205.996,0.10086552798748016,361.0,2771.0,224,124,0.20478658973436212,0.13920149626555267,0.3872316307664547
DRIVE,87,Fmax-full,score>=100.273,0.18582989275455475,787.0,8564.0,381,175,0.004308949104663204,0.07975725743340309,0.002214288909810999
DRIVE,87,Floor,score>=100.167,0.18582989275455475,787.0,8565.0,381,175,,,
DRIVE,87,Top-1,top1,0.1740053050397878,53.0,381.0,381,53,,,
DRIVE,87,Top-3,top3,0.17471264367816094,155.0,1056.0,381,99,,,
DRIVE,88,Fmax,score>=265.429,0.09333859384059906,178.0,1450.0,203,80,0.22771142736611277,0.19103001048729853,0.2818277467961011
DRIVE,88,Fmax-full,score>=100.273,0.18622949719429016,694.0,8384.0,380,179,0.00462555689535119,0.08165465893388606,0.0023801948501512384
DRIVE,88,Floor,score>=100.167,0.18623021245002747,694.0,8387.0,380,179,,,
DRIVE,88,Top-1,top1,0.17877984084880635,43.0,380.0,380,43,,,
DRIVE,88,Top-3,top3,0.17948717948717952,121.0,1033.0,380,89,,,
DRIVE,89,Fmax,score>=256.276,0.09673266112804413,201.0,1753.0,214,88,0.22301670311010088,0.17511181086930544,0.30700263127794514
DRIVE,89,Fmax-full,score>=100.273,0.18622168898582458,711.0,8787.0,386,180,0.004445846761511785,0.07534779587837115,0.002290498040210818
DRIVE,89,Floor,score>=100.167,0.1862223744392395,711.0,8790.0,386,180,,,
DRIVE,89,Top-1,top1,0.17612732095490716,54.0,386.0,386,54,,,
DRIVE,89,Top-3,top3,0.17807250221043325,147.0,1058.0,386,95,,,
DRIVE,90,Fmax,score>=257.495,0.08718863874673843,243.0,1868.0,197,93,0.20960921863496326,0.1663527478996945,0.2832666454929231
DRIVE,90,Fmax-full,score>=100.273,0.1895267218351364,706.0,8881.0,385,163,0.004541991918106346,0.08350585450332276,0.00233448376143822
DRIVE,90,Floor,score>=100.167,0.1895267218351364,706.0,8882.0,385,163,,,
DRIVE,90,Top-1,top1,0.17718832891246683,51.0,385.0,385,51,,,
DRIVE,90,Top-3,top3,0.18001768346595934,133.0,1040.0,385,87,,,
DRIVE,91,Fmax,score>=205.996,0.10877233743667603,341.0,2596.0,244,125,0.20218784304422185,0.13475607358492336,0.404698425169073
DRIVE,91,Fmax-full,score>=100.273,0.19012199342250824,743.0,8506.0,389,184,0.004337032572442113,0.08059190747937249,0.002228478789908561
DRIVE,91,Floor,score>=100.167,0.19012266397476196,743.0,8508.0,389,184,,,
DRIVE,91,Top-1,top1,0.1724137931034483,64.0,389.0,389,64,,,
DRIVE,91,Top-3,top3,0.18037135278514588,147.0,1072.0,389,95,,,
DRIVE,92,Fmax,score>=268.588,0.09347496926784515,222.0,1460.0,212,84,0.21439812956621826,0.17702847591285542,0.2717663911353424
DRIVE,92,Fmax-full,score>=100.273,0.18516534566879272,705.0,8541.0,379,177,0.004403718809956478,0.08042294252769323,0.002263839943290208
DRIVE,92,Floor,score>=100.167,0.18516534566879272,705.0,8542.0,379,177,,,
DRIVE,92,Top-1,top1,0.17188328912466844,55.0,379.0,379,55,,,
DRIVE,92,Top-3,top3,0.1753315649867374,143.0,1051.0,379,88,,,
DRIVE,93,Fmax,score>=265.875,0.08756383508443832,237.0,1490.0,199,90,0.21047531969747355,0.17623410792340813,0.26123088698582125
DRIVE,93,Fmax-full,score>=100.273,0.17019878327846527,723.0,8030.0,351,174,0.0043532326509875775,0.07771849815460774,0.002239331980885103
DRIVE,93,Floor,score>=100.167,0.17019878327846527,723.0,8030.0,351,174,,,
DRIVE,93,Top-1,top1,0.15490716180371353,59.0,351.0,351,59,,,
DRIVE,93,Top-3,top3,0.16109637488947834,142.0,960.0,351,89,,,
DRIVE,94,Fmax,score>=252.332,0.09363790601491928,244.0,1483.0,219,102,0.20244248544248683,0.15296519886363635,0.2992296816167516
DRIVE,94,Fmax-full,score>=100.273,0.19135409593582153,766.0,8127.0,394,193,0.004248815226788771,0.07797154193649644,0.002183910292673244
DRIVE,94,Floor,score>=100.167,0.19135409593582153,766.0,8129.0,394,193,,,
DRIVE,94,Top-1,top1,0.17506631299734748,64.0,394.0,394,64,,,
DRIVE,94,Top-3,top3,0.18019451812555262,163.0,1090.0,394,103,,,
DRIVE,95,Fmax,score>=256.276,0.09233899414539337,253.0,1838.0,206,93,0.21763425308896547,0.17162019088555175,0.29736154159231093
DRIVE,95,Fmax-full,score>=100.273,0.1803969144821167,746.0,8628.0,374,184,0.004423939485623047,0.07547863968857774,0.002278750587999867
DRIVE,95,Floor,score>=100.167,0.1803969144821167,746.0,8629.0,374,184,,,
DRIVE,95,Top-1,top1,0.16923076923076924,55.0,374.0,374,55,,,
DRIVE,95,Top-3,top3,0.1713527851458886,147.0,1025.0,374,93,,,
DRIVE,96,Fmax,score>=205.996,0.09804240614175797,298.0,2408.0,214,102,0.2135112179080132,0.145176738392223,0.4033830170958595
DRIVE,96,Fmax-full,score>=100.273,0.17680315673351288,647.0,7662.0,362,165,0.004718502499092605,0.08027862548828125,0.0024306849143166595
DRIVE,96,Floor,score>=100.167,0.176803857088089,647.0,7664.0,362,165,,,
DRIVE,96,Top-1,top1,0.16392572944297082,53.0,362.0,362,53,,,
DRIVE,96,Top-3,top3,0.16693191865605664,140.0,985.0,362,91,,,
DRIVE,97,Fmax,score>=252.332,0.09127181023359299,207.0,1667.0,203,85,0.21911420924107758,0.17155923043779556,0.303143356940536
