dataset,repeat,alpha,delta,arm,label,fdp,pool_risk,correct,total,units,supp_units
DRIVE,35,0.05,0.1,goco-N,top1115,0.03948612689992,0.038887191990640266,132,339,110,46
DRIVE,35,0.1,0.5,goco-N,top4600,0.09727931907830396,0.09818456106692859,265,1446,221,90
DRIVE,35,0.1,0.1,goco-N,top3126,0.09010100658750717,0.09211025080776353,239,943,211,83
DRIVE,35,0.2,0.5,goco-N,top27934,0.19155470917395825,0.18614993764834414,724,8631,392,176
DRIVE,35,0.2,0.1,goco-N,top27934,0.19155470917395825,0.18614993764834414,724,8631,392,176
DRIVE,36,0.05,0.5,goco-N,top1268,0.05380322742391708,0.04951173985656744,142,427,132,46
DRIVE,36,0.05,0.1,goco-N,top1115,0.04766620352827249,0.044759933553037,122,371,117,41
DRIVE,36,0.1,0.5,goco-N,top3126,0.09822401848771017,0.09662797004588886,239,1038,224,79
DRIVE,36,0.1,0.1,goco-N,top2748,0.09148190089454984,0.08998784109067666,231,927,214,76
DRIVE,36,0.2,0.5,goco-N,top27934,0.19655975066422304,0.1859574417695309,675,8998,401,173
DRIVE,36,0.2,0.1,goco-N,top27934,0.19655975066422304,0.1859574417695309,675,8998,401,173
DRIVE,37,0.05,0.5,goco-N,top1115,0.03815418298176918,0.043776484346776126,87,282,97,35
DRIVE,37,0.05,0.1,goco-N,top980,0.034044250768388705,0.03936364401881643,74,239,87,30
DRIVE,37,0.1,0.5,goco-N,top2415,0.08680530197771577,0.09340843064980996,181,658,204,69
DRIVE,37,0.1,0.1,goco-N,top2123,0.07777063932236346,0.08442212800693064,163,581,185,63
DRIVE,37,0.2,0.5,goco-N,top27934,0.17272323785218555,0.18419818471604676,684,7832,357,165
DRIVE,37,0.2,0.1,goco-N,top27934,0.17272323785218555,0.18419818471604676,684,7832,357,165
DRIVE,38,0.05,0.5,goco-N,top1268,0.05138431418272267,0.04727582982888022,94,367,119,40
DRIVE,38,0.05,0.1,goco-N,top1268,0.05138431418272267,0.04727582982888022,94,367,119,40
DRIVE,38,0.1,0.5,goco-N,top5233,0.11190145765196949,0.10342056328604492,214,1982,236,81
DRIVE,38,0.1,0.1,goco-N,top4044,0.10088940022486288,0.09284654966771363,196,1543,215,71
DRIVE,38,0.2,0.5,goco-N,top27934,0.18700994510036778,0.1828702357263791,705,8748,383,176
DRIVE,38,0.2,0.1,goco-N,top27934,0.18700994510036778,0.1828702357263791,705,8748,383,176
DRIVE,39,0.05,0.5,goco-N,top980,0.04415287777356743,0.04459231406181008,88,293,110,38
DRIVE,39,0.05,0.1,goco-N,top980,0.04415287777356743,0.04459231406181008,88,293,110,38
DRIVE,39,0.1,0.5,goco-N,top4600,0.09314355931324077,0.09521701549349491,210,1610,205,68
DRIVE,39,0.1,0.1,goco-N,top4044,0.08876064726594099,0.0920849802926174,198,1423,198,66
DRIVE,39,0.2,0.5,goco-N,top27934,0.17830952974451217,0.18331514456062828,762,8313,368,175
DRIVE,39,0.2,0.1,goco-N,top27934,0.17830952974451217,0.18331514456062828,762,8313,368,175
DRIVE,40,0.05,0.5,goco-N,top980,0.050476152200290135,0.04744135813101331,128,339,140,57
DRIVE,40,0.05,0.1,goco-N,top861,0.04446417567107223,0.04088564692012968,120,301,127,52
DRIVE,40,0.1,0.5,goco-N,top5233,0.1052836224906778,0.10002170893849355,270,1779,232,99
DRIVE,40,0.1,0.1,goco-N,top4600,0.10073062896066438,0.09562669017349211,255,1556,224,96
DRIVE,40,0.2,0.5,goco-N,top27934,0.19173143749614285,0.18555913575141547,733,8459,393,189
DRIVE,40,0.2,0.1,goco-N,top27934,0.19173143749614285,0.18555913575141547,733,8459,393,189
DRIVE,41,0.05,0.5,goco-N,top980,0.05247863247863248,0.049391290014632196,71,295,123,37
DRIVE,41,0.05,0.1,goco-N,top861,0.04344006568144499,0.04291806336899175,64,254,104,34
DRIVE,41,0.1,0.5,goco-N,top4600,0.10306440673689135,0.09982883640943584,171,1453,223,81
DRIVE,41,0.1,0.1,goco-N,top4044,0.10128668114656571,0.09612237468568559,155,1268,220,76
DRIVE,41,0.2,0.5,goco-N,top27934,0.1867410682530122,0.18649872423585956,708,8359,382,173
DRIVE,41,0.2,0.1,goco-N,top27934,0.1867410682530122,0.18649872423585956,708,8359,382,173
DRIVE,42,0.05,0.5,goco-N,top1268,0.06224306344996,0.05379730103868035,147,462,162,60
DRIVE,42,0.05,0.1,goco-N,top1115,0.05493221338048924,0.04850069470759127,140,411,147,57
DRIVE,42,0.1,0.5,goco-N,top3126,0.1079071694802291,0.10185339388703091,247,1098,252,89
DRIVE,42,0.1,0.1,goco-N,top2415,0.09662470355012093,0.09255392468467831,230,878,233,85
DRIVE,42,0.2,0.5,goco-N,top27934,0.18847050261855802,0.1849548776333332,731,8860,388,181
DRIVE,42,0.2,0.1,goco-N,top27934,0.18847050261855802,0.1849548776333332,731,8860,388,181
DRIVE,43,0.05,0.5,goco-N,top980,0.041914235190097265,0.04470437608368643,98,298,112,42
DRIVE,43,0.05,0.1,goco-N,top861,0.03561892130857648,0.037859228893711655,90,263,96,36
DRIVE,43,0.1,0.5,goco-N,top2748,0.09237172016018169,0.09640288353628801,203,867,218,88
DRIVE,43,0.1,0.1,goco-N,top2415,0.08618789403935292,0.09002877854855712,192,765,209,86
DRIVE,43,0.2,0.5,goco-N,top27934,0.18750555711353836,0.18613261482284513,746,7738,389,173
DRIVE,43,0.2,0.1,goco-N,top27934,0.18750555711353836,0.18613261482284513,746,7738,389,173
DRIVE,44,0.05,0.5,goco-N,top980,0.052178013557323905,0.04782355575459024,84,329,116,30
DRIVE,44,0.05,0.1,goco-N,top980,0.052178013557323905,0.04782355575459024,84,329,116,30
DRIVE,44,0.1,0.5,goco-N,top4044,0.10830778993118757,0.09999497085417733,171,1387,231,66
DRIVE,44,0.1,0.1,goco-N,top3555,0.10527622483609511,0.09645469772268621,163,1222,227,65
DRIVE,44,0.2,0.5,goco-N,top27934,0.1968697007198111,0.1868357257872236,687,9074,401,177
DRIVE,44,0.2,0.1,goco-N,top27934,0.1968697007198111,0.1868357257872236,687,9074,401,177
DRIVE,45,0.05,0.5,goco-N,top980,0.03501420035902794,0.04115294348052969,111,291,97,40
DRIVE,45,0.05,0.1,goco-N,top980,0.03501420035902794,0.04115294348052969,111,291,97,40
DRIVE,45,0.1,0.5,goco-N,top5953,0.0983006544312156,0.09824254056343877,239,1966,221,86
DRIVE,45,0.1,0.1,goco-N,top5233,0.09451142945088223,0.0938639444897253,225,1715,214,80
DRIVE,45,0.2,0.5,goco-N,top27934,0.184006876985125,0.18638079970225738,786,8611,378,172
DRIVE,45,0.2,0.1,goco-N,top27934,0.184006876985125,0.18638079970225738,786,8611,378,172
DRIVE,46,0.05,0.5,goco-N,top1268,0.06386171594394406,0.05330521405420191,145,446,158,59
DRIVE,46,0.05,0.1,goco-N,top1115,0.05848699487956782,0.04899374277358362,134,391,147,54
DRIVE,46,0.1,0.5,goco-N,top4044,0.10601842717677108,0.09930604327128917,224,1337,236,88
DRIVE,46,0.1,0.1,goco-N,top3555,0.10208997657988547,0.09527733334318977,214,1159,231,86
DRIVE,46,0.2,0.5,goco-N,top27934,0.18363362177996836,0.18320025919143906,710,8666,378,177
DRIVE,46,0.2,0.1,goco-N,top27934,0.18363362177996836,0.18320025919143906,710,8666,378,177
DRIVE,47,0.05,0.5,goco-N,top1115,0.048905098732684935,0.046813161295919906,98,364,124,48
DRIVE,47,0.05,0.1,goco-N,top1115,0.048905098732684935,0.046813161295919906,98,364,124,48
DRIVE,47,0.1,0.5,goco-N,top7702,0.09385552233113294,0.09590880497044492,279,2723,204,100
DRIVE,47,0.1,0.1,goco-N,top6771,0.08841352570250037,0.0894927202026665,257,2437,195,95
DRIVE,47,0.2,0.5,goco-N,top27934,0.1830519973271428,0.18616849514006398,742,8375,377,170
DRIVE,47,0.2,0.1,goco-N,top27934,0.1830519973271428,0.18616849514006398,742,8375,377,170
DRIVE,48,0.05,0.5,goco-N,top980,0.045987345987345996,0.0470033635683503,77,255,110,29
DRIVE,48,0.05,0.1,goco-N,top861,0.04441604372638855,0.04404405497243693,69,220,106,26
DRIVE,48,0.1,0.5,goco-N,top5233,0.09384070601264285,0.09453629077380282,151,1549,198,56
DRIVE,48,0.1,0.1,goco-N,top4600,0.09285083032695765,0.09121514141748262,139,1341,196,51
DRIVE,48,0.2,0.5,goco-N,top27934,0.18953528874258796,0.18637926011783318,668,8540,389,174
DRIVE,48,0.2,0.1,goco-N,top27934,0.18953528874258796,0.18637926011783318,668,8540,389,174
DRIVE,49,0.05,0.5,goco-N,top1115,0.045476860304446504,0.046984002096734194,123,348,126,61
DRIVE,49,0.05,0.1,goco-N,top980,0.043140952769599984,0.04394216599786891,114,309,121,59
DRIVE,49,0.1,0.5,goco-N,top4600,0.09559608806483195,0.09782072757481942,273,1607,222,105
DRIVE,49,0.1,0.1,goco-N,top3555,0.08731257462403798,0.08906168296196118,233,1241,205,96
DRIVE,49,0.2,0.5,goco-N,top27934,0.17501950616772916,0.18285880148306352,763,8452,358,175
DRIVE,49,0.2,0.1,goco-N,top27934,0.17501950616772916,0.18285880148306352,763,8452,358,175
DRIVE,50,0.05,0.5,goco-N,top861,0.03478337754199823,0.04282591610177817,58,207,86,24
DRIVE,50,0.05,0.1,goco-N,top757,0.030993221338048927,0.03904719801271526,51,178,77,21
DRIVE,50,0.1,0.5,goco-N,top4600,0.09430498673346302,0.09691417022003875,134,1231,205,57
DRIVE,50,0.1,0.1,goco-N,top2748,0.09077663722507323,0.09238408579057548,112,734,198,51
DRIVE,50,0.2,0.5,goco-N,top27934,0.18231724454572826,0.1836200098063622,581,8047,368,162
DRIVE,50,0.2,0.1,goco-N,top27934,0.18231724454572826,0.1836200098063622,581,8047,368,162
DRIVE,51,0.05,0.5,goco-N,top1115,0.04814828849311608,0.04387688939413077,132,371,130,54
DRIVE,51,0.05,0.1,goco-N,top1115,0.04814828849311608,0.04387688939413077,132,371,130,54
DRIVE,51,0.1,0.5,goco-N,top3555,0.10854402348483451,0.10108461240631463,223,1197,241,83
DRIVE,51,0.1,0.1,goco-N,top3126,0.1024096880131363,0.09544542710321098,216,1052,230,81
DRIVE,51,0.2,0.5,goco-N,top27934,0.19337000676960966,0.18277499294325114,774,9349,397,189
DRIVE,51,0.2,0.1,goco-N,top27934,0.19337000676960966,0.18277499294325114,774,9349,397,189
DRIVE,52,0.05,0.5,goco-N,top757,0.043598585322723246,0.04508792612240888,65,217,111,35
DRIVE,52,0.05,0.1,goco-N,top666,0.03778956675508399,0.04022820091785608,60,192,98,33
DRIVE,52,0.1,0.5,goco-N,top2748,0.0837980298433321,0.09167681061108782,153,879,192,66
DRIVE,52,0.1,0.1,goco-N,top2415,0.08135218598083319,0.08859272976350849,146,761,188,64
DRIVE,52,0.2,0.5,goco-N,top27934,0.17452519561252097,0.18294494748785925,679,8076,359,162
DRIVE,52,0.2,0.1,goco-N,top27934,0.17452519561252097,0.18294494748785925,679,8076,359,162
DRIVE,53,0.05,0.5,goco-N,top980,0.042996505410298515,0.044639032742481016,78,277,107,37
DRIVE,53,0.05,0.1,goco-N,top980,0.042996505410298515,0.044639032742481016,78,277,107,37
DRIVE,53,0.1,0.5,goco-N,top3555,0.09228041206306783,0.09618196749015621,154,1067,202,75
DRIVE,53,0.1,0.1,goco-N,top2748,0.08747555862940477,0.09013821677389879,140,805,194,68
DRIVE,53,0.2,0.5,goco-N,top27934,0.18191989569392936,0.18352433947224728,670,8590,368,171
DRIVE,53,0.2,0.1,goco-N,top27934,0.18191989569392936,0.18352433947224728,670,8590,368,171
DRIVE,54,0.05,0.5,goco-N,top980,0.035658862210586346,0.04121804759735794,122,284,102,47
DRIVE,54,0.05,0.1,goco-N,top980,0.035658862210586346,0.04121804759735794,122,284,102,47
DRIVE,54,0.1,0.5,goco-N,top3126,0.09451369681916522,0.09649119920921058,274,1036,221,80
DRIVE,54,0.1,0.1,goco-N,top2415,0.08539483505000746,0.08851607008768812,239,776,202,72
DRIVE,54,0.2,0.5,goco-N,top27934,0.1781220771503888,0.1846572655292601,742,8140,367,178
DRIVE,54,0.2,0.1,goco-N,top27934,0.1781220771503888,0.1846572655292601,742,8140,367,178
DRIVE,55,0.05,0.5,goco-N,top980,0.04029670447442331,0.04495771003728564,102,304,109,47
DRIVE,55,0.05,0.1,goco-N,top861,0.03534575504071524,0.03889827188235676,89,267,96,41
DRIVE,55,0.1,0.5,goco-N,top4044,0.09034907652647063,0.09611036319950425,220,1434,202,78
DRIVE,55,0.1,0.1,goco-N,top3126,0.08653578005342306,0.09075580247136504,206,1104,197,76
DRIVE,55,0.2,0.5,goco-N,top27934,0.17516372897017696,0.18313538296623783,782,8144,364,175
DRIVE,55,0.2,0.1,goco-N,top27934,0.17516372897017696,0.18313538296623783,782,8144,364,175
DRIVE,56,0.05,0.5,goco-N,top1115,0.04626798488867455,0.04462020737882807,110,303,118,40
DRIVE,56,0.05,0.1,goco-N,top1115,0.04626798488867455,0.04462020737882807,110,303,118,40
DRIVE,56,0.1,0.5,goco-N,top4044,0.09428755924502746,0.09727772401566856,245,1122,215,87
DRIVE,56,0.1,0.1,goco-N,top3555,0.0871721171058041,0.09175351014400111,236,1012,202,85
DRIVE,56,0.2,0.5,goco-N,top27934,0.17944599016262283,0.18504310299291452,659,8348,369,169
DRIVE,56,0.2,0.1,goco-N,top27934,0.17944599016262283,0.18504310299291452,659,8348,369,169
DRIVE,57,0.05,0.5,goco-N,top1268,0.0569112879457707,0.051421331394806195,117,384,142,48
DRIVE,57,0.05,0.1,goco-N,top1115,0.0485764809902741,0.04395152151120321,101,326,122,42
DRIVE,57,0.1,0.5,goco-N,top4600,0.10534737098095157,0.10152936269848784,200,1554,229,76
DRIVE,57,0.1,0.1,goco-N,top3126,0.09897470124774399,0.09392231106767329,179,972,220,69
DRIVE,57,0.2,0.5,goco-N,top27934,0.19272330561550174,0.18531105678945228,738,9519,395,176
DRIVE,57,0.2,0.1,goco-N,top27934,0.19272330561550174,0.18531105678945228,738,9519,395,176
DRIVE,58,0.05,0.5,goco-N,top1443,0.04752356838563736,0.047885384092280645,118,469,114,41
DRIVE,58,0.05,0.1,goco-N,top1268,0.04156592449695898,0.04267496233013474,113,417,102,37
DRIVE,58,0.1,0.5,goco-N,top5953,0.08262420258960398,0.09211010775691462,224,1993,181,71
DRIVE,58,0.1,0.1,goco-N,top5233,0.08095243353688959,0.08832056019074795,208,1793,180,68
DRIVE,58,0.2,0.5,goco-N,top27934,0.1775710407625067,0.1839948853243277,692,8410,364,170
DRIVE,58,0.2,0.1,goco-N,top27934,0.1775710407625067,0.1839948853243277,692,8410,364,170
DRIVE,59,0.05,0.5,goco-N,top861,0.04594164456233422,0.04587168578547889,76,231,115,39
DRIVE,59,0.05,0.1,goco-N,top757,0.04080459770114943,0.0411094301611543,70,203,103,34
DRIVE,59,0.1,0.5,goco-N,top2748,0.09858794532313035,0.09859901012148202,151,814,217,68
DRIVE,59,0.1,0.1,goco-N,top2415,0.0939056710116322,0.09144914538891756,146,719,209,65
DRIVE,59,0.2,0.5,goco-N,top27934,0.19064898120783605,0.18649811129173446,769,8822,391,189
DRIVE,59,0.2,0.1,goco-N,top27934,0.19064898120783605,0.18649811129173446,769,8822,391,189
DRIVE,60,0.05,0.5,goco-N,top1268,0.047431371310681654,0.04881527389454153,119,376,126,49
DRIVE,60,0.05,0.1,goco-N,top980,0.03973264283609112,0.0417592263812423,94,292,108,44
DRIVE,60,0.1,0.5,goco-N,top4600,0.08689166935867301,0.0925509260360336,203,1430,195,82
DRIVE,60,0.1,0.1,goco-N,top4044,0.08453144496675165,0.08929018725413616,194,1263,192,76
DRIVE,60,0.2,0.5,goco-N,top27934,0.17957663479381697,0.18317180047980047,643,7782,368,163
DRIVE,60,0.2,0.1,goco-N,top27934,0.17957663479381697,0.18317180047980047,643,7782,368,163
DRIVE,61,0.05,0.5,goco-N,top1115,0.04960780598711633,0.04901267315060418,114,336,125,45
DRIVE,61,0.05,0.1,goco-N,top980,0.04460801650456823,0.0445275286654597,104,299,115,43
DRIVE,61,0.1,0.5,goco-N,top3126,0.09003738556961945,0.09536609836621449,204,946,205,66
DRIVE,61,0.1,0.1,goco-N,top2748,0.08681181945701001,0.09152001214898828,203,849,201,66
DRIVE,61,0.2,0.5,goco-N,top27934,0.17835341135579047,0.18180170029865914,563,7546,363,152
DRIVE,61,0.2,0.1,goco-N,top27934,0.17835341135579047,0.18180170029865914,563,7546,363,152
DRIVE,62,0.05,0.5,goco-N,top1268,0.04647004336659509,0.04467416363968088,144,373,124,51
DRIVE,62,0.05,0.1,goco-N,top1268,0.04647004336659509,0.04467416363968088,144,373,124,51
DRIVE,62,0.1,0.5,goco-N,top4044,0.10177067572343748,0.10002494777104809,243,1226,231,81
DRIVE,62,0.1,0.1,goco-N,top3555,0.09834956818317614,0.0950585338326176,234,1078,225,76
DRIVE,62,0.2,0.5,goco-N,top27934,0.17742566079236866,0.1840878256127532,625,8112,363,166
DRIVE,62,0.2,0.1,goco-N,top27934,0.17742566079236866,0.1840878256127532,625,8112,363,166
DRIVE,63,0.05,0.5,goco-N,top980,0.04390446718032925,0.04311973908790885,90,295,108,36
DRIVE,63,0.05,0.1,goco-N,top980,0.04390446718032925,0.04311973908790885,90,295,108,36
DRIVE,63,0.1,0.5,goco-N,top5233,0.10294801261756083,0.10078389159232787,251,1561,228,88
DRIVE,63,0.1,0.1,goco-N,top3555,0.09167649267988703,0.09232290000679762,193,1019,204,64
DRIVE,63,0.2,0.5,goco-N,top27934,0.17832625544925,0.1844425538529158,747,8528,368,179
DRIVE,63,0.2,0.1,goco-N,top27934,0.17832625544925,0.1844425538529158,747,8528,368,179
DRIVE,64,0.05,0.5,goco-N,top1115,0.054980448375673834,0.05113981312920306,115,373,139,51
DRIVE,64,0.05,0.1,goco-N,top980,0.0489701103494207,0.044071373169516405,102,325,125,48
DRIVE,64,0.1,0.5,goco-N,top5953,0.10483824865968173,0.10112038232553448,276,1960,230,89
DRIVE,64,0.1,0.1,goco-N,top4044,0.09890947722278046,0.09463862883133382,222,1337,220,80
DRIVE,64,0.2,0.5,goco-N,top27934,0.18623640897348853,0.18501396658626348,788,8483,383,178
DRIVE,64,0.2,0.1,goco-N,top27934,0.18623640897348853,0.18501396658626348,788,8483,383,178
DRIVE,65,0.05,0.5,goco-N,top1115,0.04813186813186813,0.04543124500021052,156,396,125,52
DRIVE,65,0.05,0.1,goco-N,top1115,0.04813186813186813,0.04543124500021052,156,396,125,52
DRIVE,65,0.1,0.5,goco-N,top4600,0.09836582867596429,0.0975796852704917,261,1613,224,88
DRIVE,65,0.1,0.1,goco-N,top3555,0.09238894405536023,0.09185600118389332,257,1261,215,87
DRIVE,65,0.2,0.5,goco-N,top27934,0.17970026664408376,0.18525452517753288,718,8535,371,175
DRIVE,65,0.2,0.1,goco-N,top27934,0.17970026664408376,0.18525452517753288,718,8535,371,175
DRIVE,66,0.05,0.5,goco-N,top1115,0.04791472219464105,0.048231795654170434,78,320,114,36
DRIVE,66,0.05,0.1,goco-N,top980,0.04435194116228598,0.04263889931661815,71,277,108,34
DRIVE,66,0.1,0.5,goco-N,top4600,0.10873202190919462,0.10213033303487581,156,1265,234,70
DRIVE,66,0.1,0.1,goco-N,top3555,0.10003615341811628,0.09511767357979228,137,993,219,63
DRIVE,66,0.2,0.5,goco-N,top27934,0.18073724036543978,0.185549058995189,634,8163,369,174
DRIVE,66,0.2,0.1,goco-N,top27934,0.18073724036543978,0.185549058995189,634,8163,369,174
DRIVE,67,0.05,0.5,goco-N,top980,0.04771167529788219,0.0482291973671284,90,314,120,41
DRIVE,67,0.05,0.1,goco-N,top861,0.04465959328028294,0.04316997179066145,81,279,111,35
DRIVE,67,0.1,0.5,goco-N,top3126,0.10104337851781371,0.09981010157668227,150,1051,223,66
DRIVE,67,0.1,0.1,goco-N,top2123,0.09555017926370711,0.09346248096469141,129,671,212,55
DRIVE,67,0.2,0.5,goco-N,top27934,0.195223434978762,0.1845599367876503,697,8400,400,168
DRIVE,67,0.2,0.1,goco-N,top27934,0.195223434978762,0.1845599367876503,697,8400,400,168
DRIVE,68,0.05,0.5,goco-N,top980,0.04010189044671803,0.04648625321039114,79,262,106,40
DRIVE,68,0.05,0.1,goco-N,top757,0.029779167192960296,0.037074719660926556,63,191,81,33
DRIVE,68,0.1,0.5,goco-N,top4600,0.0867454584893462,0.09305269978417884,150,1270,189,59
DRIVE,68,0.1,0.1,goco-N,top4044,0.08207320582133176,0.08898577757150834,144,1111,180,53
DRIVE,68,0.2,0.5,goco-N,top27934,0.18171891227366058,0.18501455676033368,589,7942,369,152
DRIVE,68,0.2,0.1,goco-N,top27934,0.18171891227366058,0.18501455676033368,589,7942,369,152
DRIVE,69,0.05,0.5,goco-N,top1268,0.051719169424739725,0.048802754243150566,151,441,134,60
DRIVE,69,0.05,0.1,goco-N,top1115,0.04870520284313388,0.04379816236190085,136,395,125,54
DRIVE,69,0.1,0.5,goco-N,top3555,0.10746595391654298,0.1013052813502803,278,1247,248,100
DRIVE,69,0.1,0.1,goco-N,top3126,0.10327604555446161,0.09532517364045305,258,1116,239,97
DRIVE,69,0.2,0.5,goco-N,top27934,0.1842474005887388,0.18416938123247048,682,8271,378,172
DRIVE,69,0.2,0.1,goco-N,top27934,0.1842474005887388,0.18416938123247048,682,8271,378,172
DRIVE,70,0.05,0.5,goco-N,top1115,0.03884957070633463,0.04537379311915121,114,312,106,38
DRIVE,70,0.05,0.1,goco-N,top980,0.03463264704644015,0.039374734215583025,102,281,95,35
DRIVE,70,0.1,0.5,goco-N,top4044,0.09660388176350161,0.0981016084237358,211,1133,218,74
DRIVE,70,0.1,0.1,goco-N,top3126,0.0871226246605442,0.09009949328166125,195,919,199,66
DRIVE,70,0.2,0.5,goco-N,top27934,0.18544043832421903,0.18383802622356046,611,7805,376,161
DRIVE,70,0.2,0.1,goco-N,top27934,0.18544043832421903,0.18383802622356046,611,7805,376,161
DRIVE,71,0.05,0.5,goco-N,top1115,0.05458507010231148,0.0483221759083828,105,377,137,48
DRIVE,71,0.05,0.1,goco-N,top1115,0.05458507010231148,0.0483221759083828,105,377,137,48
DRIVE,71,0.1,0.5,goco-N,top5233,0.11386611833083793,0.10423721773676171,253,1744,253,97
DRIVE,71,0.1,0.1,goco-N,top3555,0.10480240027086088,0.09679174058669839,222,1219,237,87
DRIVE,71,0.2,0.5,goco-N,top27934,0.19900423691139765,0.18631979715717475,747,9039,403,182
DRIVE,71,0.2,0.1,goco-N,top27934,0.19900423691139765,0.18631979715717475,747,9039,403,182
DRIVE,72,0.05,0.5,goco-N,top980,0.04753841943497116,0.046346995915961434,86,283,121,41
DRIVE,72,0.05,0.1,goco-N,top980,0.04753841943497116,0.046346995915961434,86,283,121,41
DRIVE,72,0.1,0.5,goco-N,top5233,0.10498019048309389,0.10147159512274372,191,1523,228,76
DRIVE,72,0.1,0.1,goco-N,top3555,0.09752981470589163,0.09403528464992064,158,1001,218,70
DRIVE,72,0.2,0.5,goco-N,top27934,0.18518919626625405,0.18445716268106066,625,8504,376,165
DRIVE,72,0.2,0.1,goco-N,top27934,0.18518919626625405,0.18445716268106066,625,8504,376,165
DRIVE,73,0.05,0.5,goco-N,top1268,0.0552976142631315,0.0510048312037702,132,380,138,41
DRIVE,73,0.05,0.1,goco-N,top1115,0.04742847191123053,0.043385733040905455,125,338,119,36
DRIVE,73,0.1,0.5,goco-N,top4600,0.1108307722499668,0.1033363120274683,227,1443,244,75
DRIVE,73,0.1,0.1,goco-N,top3555,0.09605950283138613,0.09197820812926091,205,1080,217,65
DRIVE,73,0.2,0.5,goco-N,top27934,0.19543943884535306,0.18786378248084099,765,8734,399,183
DRIVE,73,0.2,0.1,goco-N,top27934,0.19543943884535306,0.18786378248084099,765,8734,399,183
DRIVE,74,0.05,0.5,goco-N,top1268,0.05633739528964993,0.049761217758565235,106,370,133,51
DRIVE,74,0.05,0.1,goco-N,top1115,0.050833627027260984,0.04523784938904302,88,314,121,47
DRIVE,74,0.1,0.5,goco-N,top11336,0.11569374851025739,0.10496899220103048,347,3598,242,101
DRIVE,74,0.1,0.1,goco-N,top8761,0.10752211394484346,0.09566104146560793,265,2702,226,86
DRIVE,74,0.2,0.5,goco-N,top27934,0.1875273583977983,0.18406012634129418,730,8705,386,184
DRIVE,74,0.2,0.1,goco-N,top27934,0.1875273583977983,0.18406012634129418,730,8705,386,184
